node_a	layer_a	x_a_um	y_a_um	node_b	layer_b	x_b_um	y_b_um	g_siemens
1288	metal1	14.095	170.8	10258	metal4	14.095	170.8	1e+12
1289	metal1	40.07	170.8	10259	metal4	40.07	170.8	1e+12
1290	metal1	96.07	170.8	10260	metal4	96.07	170.8	1e+12
1291	metal1	108.455	170.8	10261	metal4	108.455	170.8	1e+12
1292	metal1	109.295	170.8	10262	metal4	109.295	170.8	1e+12
1293	metal1	152.07	170.8	10263	metal4	152.07	170.8	1e+12
1294	metal1	208.07	170.8	10264	metal4	208.07	170.8	1e+12
1295	metal1	264.07	170.8	10265	metal4	264.07	170.8	1e+12
1296	metal1	320.07	170.8	10266	metal4	320.07	170.8	1e+12
1297	metal1	376.07	170.8	10267	metal4	376.07	170.8	1e+12
1298	metal1	432.07	170.8	10268	metal4	432.07	170.8	1e+12
1299	metal1	488.07	170.8	10269	metal4	488.07	170.8	1e+12
1300	metal1	544.07	170.8	10270	metal4	544.07	170.8	1e+12
1301	metal1	600.07	170.8	10271	metal4	600.07	170.8	1e+12
1302	metal1	656.07	170.8	10272	metal4	656.07	170.8	1e+12
1303	metal1	712.07	170.8	10273	metal4	712.07	170.8	1e+12
1304	metal1	768.07	170.8	10274	metal4	768.07	170.8	1e+12
1305	metal1	824.07	170.8	10275	metal4	824.07	170.8	1e+12
1306	metal1	880.07	170.8	10276	metal4	880.07	170.8	1e+12
1307	metal1	936.07	170.8	10277	metal4	936.07	170.8	1e+12
1308	metal1	992.07	170.8	10278	metal4	992.07	170.8	1e+12
1309	metal1	1048.07	170.8	10279	metal4	1048.07	170.8	1e+12
1310	metal1	1086.21	170.8	10280	metal4	1086.21	170.8	1e+12
1311	metal1	14.095	173.6	10281	metal4	14.095	173.6	1e+12
1312	metal1	40.07	173.6	10282	metal4	40.07	173.6	1e+12
1313	metal1	96.07	173.6	10283	metal4	96.07	173.6	1e+12
1314	metal1	108.455	173.6	10284	metal4	108.455	173.6	1e+12
1315	metal1	109.295	173.6	10285	metal4	109.295	173.6	1e+12
1316	metal1	152.07	173.6	10286	metal4	152.07	173.6	1e+12
1317	metal1	208.07	173.6	10287	metal4	208.07	173.6	1e+12
1318	metal1	264.07	173.6	10288	metal4	264.07	173.6	1e+12
1319	metal1	320.07	173.6	10289	metal4	320.07	173.6	1e+12
1320	metal1	376.07	173.6	10290	metal4	376.07	173.6	1e+12
1321	metal1	432.07	173.6	10291	metal4	432.07	173.6	1e+12
1322	metal1	488.07	173.6	10292	metal4	488.07	173.6	1e+12
1323	metal1	544.07	173.6	10293	metal4	544.07	173.6	1e+12
1324	metal1	600.07	173.6	10294	metal4	600.07	173.6	1e+12
1325	metal1	656.07	173.6	10295	metal4	656.07	173.6	1e+12
1326	metal1	712.07	173.6	10296	metal4	712.07	173.6	1e+12
1327	metal1	768.07	173.6	10297	metal4	768.07	173.6	1e+12
1328	metal1	824.07	173.6	10298	metal4	824.07	173.6	1e+12
1329	metal1	880.07	173.6	10299	metal4	880.07	173.6	1e+12
1330	metal1	936.07	173.6	10300	metal4	936.07	173.6	1e+12
1331	metal1	992.07	173.6	10301	metal4	992.07	173.6	1e+12
1332	metal1	1048.07	173.6	10302	metal4	1048.07	173.6	1e+12
1333	metal1	1086.21	173.6	10303	metal4	1086.21	173.6	1e+12
1334	metal1	14.095	176.4	10304	metal4	14.095	176.4	1e+12
1335	metal1	40.07	176.4	10305	metal4	40.07	176.4	1e+12
1336	metal1	96.07	176.4	10306	metal4	96.07	176.4	1e+12
1337	metal1	108.455	176.4	10307	metal4	108.455	176.4	1e+12
1338	metal1	109.295	176.4	10308	metal4	109.295	176.4	1e+12
1339	metal1	152.07	176.4	10309	metal4	152.07	176.4	1e+12
1340	metal1	208.07	176.4	10310	metal4	208.07	176.4	1e+12
1341	metal1	264.07	176.4	10311	metal4	264.07	176.4	1e+12
1342	metal1	320.07	176.4	10312	metal4	320.07	176.4	1e+12
1343	metal1	376.07	176.4	10313	metal4	376.07	176.4	1e+12
1344	metal1	432.07	176.4	10314	metal4	432.07	176.4	1e+12
1345	metal1	488.07	176.4	10315	metal4	488.07	176.4	1e+12
1346	metal1	544.07	176.4	10316	metal4	544.07	176.4	1e+12
1347	metal1	600.07	176.4	10317	metal4	600.07	176.4	1e+12
1348	metal1	656.07	176.4	10318	metal4	656.07	176.4	1e+12
1349	metal1	712.07	176.4	10319	metal4	712.07	176.4	1e+12
1350	metal1	768.07	176.4	10320	metal4	768.07	176.4	1e+12
1351	metal1	824.07	176.4	10321	metal4	824.07	176.4	1e+12
1352	metal1	880.07	176.4	10322	metal4	880.07	176.4	1e+12
1353	metal1	936.07	176.4	10323	metal4	936.07	176.4	1e+12
1354	metal1	992.07	176.4	10324	metal4	992.07	176.4	1e+12
1355	metal1	1048.07	176.4	10325	metal4	1048.07	176.4	1e+12
1356	metal1	1086.21	176.4	10326	metal4	1086.21	176.4	1e+12
1357	metal1	14.095	179.2	10327	metal4	14.095	179.2	1e+12
1358	metal1	40.07	179.2	10328	metal4	40.07	179.2	1e+12
1359	metal1	96.07	179.2	10329	metal4	96.07	179.2	1e+12
1360	metal1	108.455	179.2	10330	metal4	108.455	179.2	1e+12
1361	metal1	109.295	179.2	10331	metal4	109.295	179.2	1e+12
1362	metal1	152.07	179.2	10332	metal4	152.07	179.2	1e+12
1363	metal1	208.07	179.2	10333	metal4	208.07	179.2	1e+12
1364	metal1	264.07	179.2	10334	metal4	264.07	179.2	1e+12
1365	metal1	320.07	179.2	10335	metal4	320.07	179.2	1e+12
1366	metal1	376.07	179.2	10336	metal4	376.07	179.2	1e+12
1367	metal1	432.07	179.2	10337	metal4	432.07	179.2	1e+12
1368	metal1	488.07	179.2	10338	metal4	488.07	179.2	1e+12
1369	metal1	544.07	179.2	10339	metal4	544.07	179.2	1e+12
1370	metal1	600.07	179.2	10340	metal4	600.07	179.2	1e+12
1371	metal1	656.07	179.2	10341	metal4	656.07	179.2	1e+12
1372	metal1	712.07	179.2	10342	metal4	712.07	179.2	1e+12
1373	metal1	768.07	179.2	10343	metal4	768.07	179.2	1e+12
1374	metal1	824.07	179.2	10344	metal4	824.07	179.2	1e+12
1375	metal1	880.07	179.2	10345	metal4	880.07	179.2	1e+12
1376	metal1	936.07	179.2	10346	metal4	936.07	179.2	1e+12
1377	metal1	992.07	179.2	10347	metal4	992.07	179.2	1e+12
1378	metal1	1048.07	179.2	10348	metal4	1048.07	179.2	1e+12
1379	metal1	1086.21	179.2	10349	metal4	1086.21	179.2	1e+12
1380	metal1	14.095	182	10373	metal4	14.095	182	1e+12
1381	metal1	40.07	182	10374	metal4	40.07	182	1e+12
1382	metal1	96.07	182	10375	metal4	96.07	182	1e+12
1383	metal1	108.455	182	10376	metal4	108.455	182	1e+12
1384	metal1	109.295	182	10377	metal4	109.295	182	1e+12
1385	metal1	152.07	182	10378	metal4	152.07	182	1e+12
1386	metal1	208.07	182	10379	metal4	208.07	182	1e+12
1387	metal1	264.07	182	10380	metal4	264.07	182	1e+12
1388	metal1	320.07	182	10381	metal4	320.07	182	1e+12
1389	metal1	376.07	182	10382	metal4	376.07	182	1e+12
1390	metal1	432.07	182	10383	metal4	432.07	182	1e+12
1391	metal1	488.07	182	10384	metal4	488.07	182	1e+12
1392	metal1	544.07	182	10385	metal4	544.07	182	1e+12
1393	metal1	600.07	182	10386	metal4	600.07	182	1e+12
1394	metal1	656.07	182	10387	metal4	656.07	182	1e+12
1395	metal1	712.07	182	10388	metal4	712.07	182	1e+12
1396	metal1	768.07	182	10389	metal4	768.07	182	1e+12
1397	metal1	824.07	182	10390	metal4	824.07	182	1e+12
1398	metal1	880.07	182	10391	metal4	880.07	182	1e+12
1399	metal1	936.07	182	10392	metal4	936.07	182	1e+12
1400	metal1	992.07	182	10393	metal4	992.07	182	1e+12
1401	metal1	1048.07	182	10394	metal4	1048.07	182	1e+12
1402	metal1	1086.21	182	10395	metal4	1086.21	182	1e+12
1403	metal1	14.095	184.8	10396	metal4	14.095	184.8	1e+12
1404	metal1	40.07	184.8	10397	metal4	40.07	184.8	1e+12
1405	metal1	96.07	184.8	10398	metal4	96.07	184.8	1e+12
1406	metal1	108.455	184.8	10399	metal4	108.455	184.8	1e+12
1407	metal1	109.295	184.8	10400	metal4	109.295	184.8	1e+12
1408	metal1	152.07	184.8	10401	metal4	152.07	184.8	1e+12
1409	metal1	208.07	184.8	10402	metal4	208.07	184.8	1e+12
1410	metal1	264.07	184.8	10403	metal4	264.07	184.8	1e+12
1411	metal1	320.07	184.8	10404	metal4	320.07	184.8	1e+12
1412	metal1	376.07	184.8	10405	metal4	376.07	184.8	1e+12
1413	metal1	432.07	184.8	10406	metal4	432.07	184.8	1e+12
1414	metal1	488.07	184.8	10407	metal4	488.07	184.8	1e+12
1415	metal1	544.07	184.8	10408	metal4	544.07	184.8	1e+12
1416	metal1	600.07	184.8	10409	metal4	600.07	184.8	1e+12
1417	metal1	656.07	184.8	10410	metal4	656.07	184.8	1e+12
1418	metal1	712.07	184.8	10411	metal4	712.07	184.8	1e+12
1419	metal1	768.07	184.8	10412	metal4	768.07	184.8	1e+12
1420	metal1	824.07	184.8	10413	metal4	824.07	184.8	1e+12
1421	metal1	880.07	184.8	10414	metal4	880.07	184.8	1e+12
1422	metal1	936.07	184.8	10415	metal4	936.07	184.8	1e+12
1423	metal1	992.07	184.8	10416	metal4	992.07	184.8	1e+12
1424	metal1	1048.07	184.8	10417	metal4	1048.07	184.8	1e+12
1425	metal1	1086.21	184.8	10418	metal4	1086.21	184.8	1e+12
1426	metal1	14.095	187.6	10419	metal4	14.095	187.6	1e+12
1427	metal1	40.07	187.6	10420	metal4	40.07	187.6	1e+12
1428	metal1	96.07	187.6	10421	metal4	96.07	187.6	1e+12
1429	metal1	108.455	187.6	10422	metal4	108.455	187.6	1e+12
1430	metal1	109.295	187.6	10423	metal4	109.295	187.6	1e+12
1431	metal1	152.07	187.6	10424	metal4	152.07	187.6	1e+12
1432	metal1	208.07	187.6	10425	metal4	208.07	187.6	1e+12
1433	metal1	264.07	187.6	10426	metal4	264.07	187.6	1e+12
1434	metal1	320.07	187.6	10427	metal4	320.07	187.6	1e+12
1435	metal1	376.07	187.6	10428	metal4	376.07	187.6	1e+12
1436	metal1	432.07	187.6	10429	metal4	432.07	187.6	1e+12
1437	metal1	488.07	187.6	10430	metal4	488.07	187.6	1e+12
1438	metal1	544.07	187.6	10431	metal4	544.07	187.6	1e+12
1439	metal1	600.07	187.6	10432	metal4	600.07	187.6	1e+12
1440	metal1	656.07	187.6	10433	metal4	656.07	187.6	1e+12
1441	metal1	712.07	187.6	10434	metal4	712.07	187.6	1e+12
1442	metal1	768.07	187.6	10435	metal4	768.07	187.6	1e+12
1443	metal1	824.07	187.6	10436	metal4	824.07	187.6	1e+12
1444	metal1	880.07	187.6	10437	metal4	880.07	187.6	1e+12
1445	metal1	936.07	187.6	10438	metal4	936.07	187.6	1e+12
1446	metal1	992.07	187.6	10439	metal4	992.07	187.6	1e+12
1447	metal1	1048.07	187.6	10440	metal4	1048.07	187.6	1e+12
1448	metal1	1086.21	187.6	10441	metal4	1086.21	187.6	1e+12
1449	metal1	14.095	190.4	10442	metal4	14.095	190.4	1e+12
1450	metal1	40.07	190.4	10443	metal4	40.07	190.4	1e+12
1451	metal1	96.07	190.4	10444	metal4	96.07	190.4	1e+12
1452	metal1	108.455	190.4	10445	metal4	108.455	190.4	1e+12
1453	metal1	109.295	190.4	10446	metal4	109.295	190.4	1e+12
1454	metal1	152.07	190.4	10447	metal4	152.07	190.4	1e+12
1455	metal1	208.07	190.4	10448	metal4	208.07	190.4	1e+12
1456	metal1	264.07	190.4	10449	metal4	264.07	190.4	1e+12
1457	metal1	320.07	190.4	10450	metal4	320.07	190.4	1e+12
1458	metal1	376.07	190.4	10451	metal4	376.07	190.4	1e+12
1459	metal1	432.07	190.4	10452	metal4	432.07	190.4	1e+12
1460	metal1	488.07	190.4	10453	metal4	488.07	190.4	1e+12
1461	metal1	544.07	190.4	10454	metal4	544.07	190.4	1e+12
1462	metal1	600.07	190.4	10455	metal4	600.07	190.4	1e+12
1463	metal1	656.07	190.4	10456	metal4	656.07	190.4	1e+12
1464	metal1	712.07	190.4	10457	metal4	712.07	190.4	1e+12
1465	metal1	768.07	190.4	10458	metal4	768.07	190.4	1e+12
1466	metal1	824.07	190.4	10459	metal4	824.07	190.4	1e+12
1467	metal1	880.07	190.4	10460	metal4	880.07	190.4	1e+12
1468	metal1	936.07	190.4	10461	metal4	936.07	190.4	1e+12
1469	metal1	992.07	190.4	10462	metal4	992.07	190.4	1e+12
1470	metal1	1048.07	190.4	10463	metal4	1048.07	190.4	1e+12
1471	metal1	1086.21	190.4	10464	metal4	1086.21	190.4	1e+12
1472	metal1	14.095	193.2	10465	metal4	14.095	193.2	1e+12
1473	metal1	40.07	193.2	10466	metal4	40.07	193.2	1e+12
1474	metal1	96.07	193.2	10467	metal4	96.07	193.2	1e+12
1475	metal1	108.455	193.2	10468	metal4	108.455	193.2	1e+12
1476	metal1	109.295	193.2	10469	metal4	109.295	193.2	1e+12
1477	metal1	152.07	193.2	10470	metal4	152.07	193.2	1e+12
1478	metal1	208.07	193.2	10471	metal4	208.07	193.2	1e+12
1479	metal1	264.07	193.2	10472	metal4	264.07	193.2	1e+12
1480	metal1	320.07	193.2	10473	metal4	320.07	193.2	1e+12
1481	metal1	376.07	193.2	10474	metal4	376.07	193.2	1e+12
1482	metal1	432.07	193.2	10475	metal4	432.07	193.2	1e+12
1483	metal1	488.07	193.2	10476	metal4	488.07	193.2	1e+12
1484	metal1	544.07	193.2	10477	metal4	544.07	193.2	1e+12
1485	metal1	600.07	193.2	10478	metal4	600.07	193.2	1e+12
1486	metal1	656.07	193.2	10479	metal4	656.07	193.2	1e+12
1487	metal1	712.07	193.2	10480	metal4	712.07	193.2	1e+12
1488	metal1	768.07	193.2	10481	metal4	768.07	193.2	1e+12
1489	metal1	824.07	193.2	10482	metal4	824.07	193.2	1e+12
1490	metal1	880.07	193.2	10483	metal4	880.07	193.2	1e+12
1491	metal1	936.07	193.2	10484	metal4	936.07	193.2	1e+12
1492	metal1	992.07	193.2	10485	metal4	992.07	193.2	1e+12
1493	metal1	1048.07	193.2	10486	metal4	1048.07	193.2	1e+12
1494	metal1	1086.21	193.2	10487	metal4	1086.21	193.2	1e+12
1495	metal1	14.095	196	10488	metal4	14.095	196	1e+12
1496	metal1	40.07	196	10489	metal4	40.07	196	1e+12
1497	metal1	96.07	196	10490	metal4	96.07	196	1e+12
1498	metal1	108.455	196	10491	metal4	108.455	196	1e+12
1499	metal1	109.295	196	10492	metal4	109.295	196	1e+12
1500	metal1	152.07	196	10493	metal4	152.07	196	1e+12
1501	metal1	208.07	196	10494	metal4	208.07	196	1e+12
1502	metal1	264.07	196	10495	metal4	264.07	196	1e+12
1503	metal1	320.07	196	10496	metal4	320.07	196	1e+12
1504	metal1	376.07	196	10497	metal4	376.07	196	1e+12
1505	metal1	432.07	196	10498	metal4	432.07	196	1e+12
1506	metal1	488.07	196	10499	metal4	488.07	196	1e+12
1507	metal1	544.07	196	10500	metal4	544.07	196	1e+12
1508	metal1	600.07	196	10501	metal4	600.07	196	1e+12
1509	metal1	656.07	196	10502	metal4	656.07	196	1e+12
1510	metal1	712.07	196	10503	metal4	712.07	196	1e+12
1511	metal1	768.07	196	10504	metal4	768.07	196	1e+12
1512	metal1	824.07	196	10505	metal4	824.07	196	1e+12
1513	metal1	880.07	196	10506	metal4	880.07	196	1e+12
1514	metal1	936.07	196	10507	metal4	936.07	196	1e+12
1515	metal1	992.07	196	10508	metal4	992.07	196	1e+12
1516	metal1	1048.07	196	10509	metal4	1048.07	196	1e+12
1517	metal1	1086.21	196	10510	metal4	1086.21	196	1e+12
1518	metal1	14.095	198.8	10511	metal4	14.095	198.8	1e+12
1519	metal1	40.07	198.8	10512	metal4	40.07	198.8	1e+12
1520	metal1	96.07	198.8	10513	metal4	96.07	198.8	1e+12
1521	metal1	108.455	198.8	10514	metal4	108.455	198.8	1e+12
1522	metal1	109.295	198.8	10515	metal4	109.295	198.8	1e+12
1523	metal1	152.07	198.8	10516	metal4	152.07	198.8	1e+12
1524	metal1	208.07	198.8	10517	metal4	208.07	198.8	1e+12
1525	metal1	264.07	198.8	10518	metal4	264.07	198.8	1e+12
1526	metal1	320.07	198.8	10519	metal4	320.07	198.8	1e+12
1527	metal1	376.07	198.8	10520	metal4	376.07	198.8	1e+12
1528	metal1	432.07	198.8	10521	metal4	432.07	198.8	1e+12
1529	metal1	488.07	198.8	10522	metal4	488.07	198.8	1e+12
1530	metal1	544.07	198.8	10523	metal4	544.07	198.8	1e+12
1531	metal1	600.07	198.8	10524	metal4	600.07	198.8	1e+12
1532	metal1	656.07	198.8	10525	metal4	656.07	198.8	1e+12
1533	metal1	712.07	198.8	10526	metal4	712.07	198.8	1e+12
1534	metal1	768.07	198.8	10527	metal4	768.07	198.8	1e+12
1535	metal1	824.07	198.8	10528	metal4	824.07	198.8	1e+12
1536	metal1	880.07	198.8	10529	metal4	880.07	198.8	1e+12
1537	metal1	936.07	198.8	10530	metal4	936.07	198.8	1e+12
1538	metal1	992.07	198.8	10531	metal4	992.07	198.8	1e+12
1539	metal1	1048.07	198.8	10532	metal4	1048.07	198.8	1e+12
1540	metal1	1086.21	198.8	10533	metal4	1086.21	198.8	1e+12
1541	metal1	14.095	201.6	10534	metal4	14.095	201.6	1e+12
1542	metal1	40.07	201.6	10535	metal4	40.07	201.6	1e+12
1543	metal1	96.07	201.6	10536	metal4	96.07	201.6	1e+12
1544	metal1	108.455	201.6	10537	metal4	108.455	201.6	1e+12
1545	metal1	109.295	201.6	10538	metal4	109.295	201.6	1e+12
1546	metal1	152.07	201.6	10539	metal4	152.07	201.6	1e+12
1547	metal1	208.07	201.6	10540	metal4	208.07	201.6	1e+12
1548	metal1	264.07	201.6	10541	metal4	264.07	201.6	1e+12
1549	metal1	320.07	201.6	10542	metal4	320.07	201.6	1e+12
1550	metal1	376.07	201.6	10543	metal4	376.07	201.6	1e+12
1551	metal1	432.07	201.6	10544	metal4	432.07	201.6	1e+12
1552	metal1	488.07	201.6	10545	metal4	488.07	201.6	1e+12
1553	metal1	544.07	201.6	10546	metal4	544.07	201.6	1e+12
1554	metal1	600.07	201.6	10547	metal4	600.07	201.6	1e+12
1555	metal1	656.07	201.6	10548	metal4	656.07	201.6	1e+12
1556	metal1	712.07	201.6	10549	metal4	712.07	201.6	1e+12
1557	metal1	768.07	201.6	10550	metal4	768.07	201.6	1e+12
1558	metal1	824.07	201.6	10551	metal4	824.07	201.6	1e+12
1559	metal1	880.07	201.6	10552	metal4	880.07	201.6	1e+12
1560	metal1	936.07	201.6	10553	metal4	936.07	201.6	1e+12
1561	metal1	992.07	201.6	10554	metal4	992.07	201.6	1e+12
1562	metal1	1048.07	201.6	10555	metal4	1048.07	201.6	1e+12
1563	metal1	1086.21	201.6	10556	metal4	1086.21	201.6	1e+12
1564	metal1	14.095	204.4	10557	metal4	14.095	204.4	1e+12
1565	metal1	40.07	204.4	10558	metal4	40.07	204.4	1e+12
1566	metal1	96.07	204.4	10559	metal4	96.07	204.4	1e+12
1567	metal1	108.455	204.4	10560	metal4	108.455	204.4	1e+12
1568	metal1	109.295	204.4	10561	metal4	109.295	204.4	1e+12
1569	metal1	152.07	204.4	10562	metal4	152.07	204.4	1e+12
1570	metal1	208.07	204.4	10563	metal4	208.07	204.4	1e+12
1571	metal1	264.07	204.4	10564	metal4	264.07	204.4	1e+12
1572	metal1	320.07	204.4	10565	metal4	320.07	204.4	1e+12
1573	metal1	376.07	204.4	10566	metal4	376.07	204.4	1e+12
1574	metal1	432.07	204.4	10567	metal4	432.07	204.4	1e+12
1575	metal1	488.07	204.4	10568	metal4	488.07	204.4	1e+12
1576	metal1	544.07	204.4	10569	metal4	544.07	204.4	1e+12
1577	metal1	600.07	204.4	10570	metal4	600.07	204.4	1e+12
1578	metal1	656.07	204.4	10571	metal4	656.07	204.4	1e+12
1579	metal1	712.07	204.4	10572	metal4	712.07	204.4	1e+12
1580	metal1	768.07	204.4	10573	metal4	768.07	204.4	1e+12
1581	metal1	824.07	204.4	10574	metal4	824.07	204.4	1e+12
1582	metal1	880.07	204.4	10575	metal4	880.07	204.4	1e+12
1583	metal1	936.07	204.4	10576	metal4	936.07	204.4	1e+12
1584	metal1	992.07	204.4	10577	metal4	992.07	204.4	1e+12
1585	metal1	1048.07	204.4	10578	metal4	1048.07	204.4	1e+12
1586	metal1	1086.21	204.4	10579	metal4	1086.21	204.4	1e+12
1587	metal1	14.095	207.2	10580	metal4	14.095	207.2	1e+12
1588	metal1	40.07	207.2	10581	metal4	40.07	207.2	1e+12
1589	metal1	96.07	207.2	10582	metal4	96.07	207.2	1e+12
1590	metal1	108.455	207.2	10583	metal4	108.455	207.2	1e+12
1591	metal1	109.295	207.2	10584	metal4	109.295	207.2	1e+12
1592	metal1	152.07	207.2	10585	metal4	152.07	207.2	1e+12
1593	metal1	208.07	207.2	10586	metal4	208.07	207.2	1e+12
1594	metal1	264.07	207.2	10587	metal4	264.07	207.2	1e+12
1595	metal1	320.07	207.2	10588	metal4	320.07	207.2	1e+12
1596	metal1	376.07	207.2	10589	metal4	376.07	207.2	1e+12
1597	metal1	432.07	207.2	10590	metal4	432.07	207.2	1e+12
1598	metal1	488.07	207.2	10591	metal4	488.07	207.2	1e+12
1599	metal1	544.07	207.2	10592	metal4	544.07	207.2	1e+12
1600	metal1	600.07	207.2	10593	metal4	600.07	207.2	1e+12
1601	metal1	656.07	207.2	10594	metal4	656.07	207.2	1e+12
1602	metal1	712.07	207.2	10595	metal4	712.07	207.2	1e+12
1603	metal1	768.07	207.2	10596	metal4	768.07	207.2	1e+12
1604	metal1	824.07	207.2	10597	metal4	824.07	207.2	1e+12
1605	metal1	880.07	207.2	10598	metal4	880.07	207.2	1e+12
1606	metal1	936.07	207.2	10599	metal4	936.07	207.2	1e+12
1607	metal1	992.07	207.2	10600	metal4	992.07	207.2	1e+12
1608	metal1	1048.07	207.2	10601	metal4	1048.07	207.2	1e+12
1609	metal1	1086.21	207.2	10602	metal4	1086.21	207.2	1e+12
1610	metal1	14.095	210	10626	metal4	14.095	210	1e+12
1611	metal1	40.07	210	10627	metal4	40.07	210	1e+12
1612	metal1	96.07	210	10628	metal4	96.07	210	1e+12
1613	metal1	108.455	210	10629	metal4	108.455	210	1e+12
1614	metal1	109.295	210	10630	metal4	109.295	210	1e+12
1615	metal1	152.07	210	10631	metal4	152.07	210	1e+12
1616	metal1	208.07	210	10632	metal4	208.07	210	1e+12
1617	metal1	264.07	210	10633	metal4	264.07	210	1e+12
1618	metal1	320.07	210	10634	metal4	320.07	210	1e+12
1619	metal1	376.07	210	10635	metal4	376.07	210	1e+12
1620	metal1	432.07	210	10636	metal4	432.07	210	1e+12
1621	metal1	488.07	210	10637	metal4	488.07	210	1e+12
1622	metal1	544.07	210	10638	metal4	544.07	210	1e+12
1623	metal1	600.07	210	10639	metal4	600.07	210	1e+12
1624	metal1	656.07	210	10640	metal4	656.07	210	1e+12
1625	metal1	712.07	210	10641	metal4	712.07	210	1e+12
1626	metal1	768.07	210	10642	metal4	768.07	210	1e+12
1627	metal1	824.07	210	10643	metal4	824.07	210	1e+12
1628	metal1	880.07	210	10644	metal4	880.07	210	1e+12
1629	metal1	936.07	210	10645	metal4	936.07	210	1e+12
1630	metal1	992.07	210	10646	metal4	992.07	210	1e+12
1631	metal1	1048.07	210	10647	metal4	1048.07	210	1e+12
1632	metal1	1086.21	210	10648	metal4	1086.21	210	1e+12
1633	metal1	14.095	212.8	10649	metal4	14.095	212.8	1e+12
1634	metal1	40.07	212.8	10650	metal4	40.07	212.8	1e+12
1635	metal1	96.07	212.8	10651	metal4	96.07	212.8	1e+12
1636	metal1	108.455	212.8	10652	metal4	108.455	212.8	1e+12
1637	metal1	109.295	212.8	10653	metal4	109.295	212.8	1e+12
1638	metal1	152.07	212.8	10654	metal4	152.07	212.8	1e+12
1639	metal1	208.07	212.8	10655	metal4	208.07	212.8	1e+12
1640	metal1	264.07	212.8	10656	metal4	264.07	212.8	1e+12
1641	metal1	320.07	212.8	10657	metal4	320.07	212.8	1e+12
1642	metal1	376.07	212.8	10658	metal4	376.07	212.8	1e+12
1643	metal1	432.07	212.8	10659	metal4	432.07	212.8	1e+12
1644	metal1	488.07	212.8	10660	metal4	488.07	212.8	1e+12
1645	metal1	544.07	212.8	10661	metal4	544.07	212.8	1e+12
1646	metal1	600.07	212.8	10662	metal4	600.07	212.8	1e+12
1647	metal1	656.07	212.8	10663	metal4	656.07	212.8	1e+12
1648	metal1	712.07	212.8	10664	metal4	712.07	212.8	1e+12
1649	metal1	768.07	212.8	10665	metal4	768.07	212.8	1e+12
1650	metal1	824.07	212.8	10666	metal4	824.07	212.8	1e+12
1651	metal1	880.07	212.8	10667	metal4	880.07	212.8	1e+12
1652	metal1	936.07	212.8	10668	metal4	936.07	212.8	1e+12
1653	metal1	992.07	212.8	10669	metal4	992.07	212.8	1e+12
1654	metal1	1048.07	212.8	10670	metal4	1048.07	212.8	1e+12
1655	metal1	1086.21	212.8	10671	metal4	1086.21	212.8	1e+12
1656	metal1	14.095	215.6	10672	metal4	14.095	215.6	1e+12
1657	metal1	40.07	215.6	10673	metal4	40.07	215.6	1e+12
1658	metal1	96.07	215.6	10674	metal4	96.07	215.6	1e+12
1659	metal1	108.455	215.6	10675	metal4	108.455	215.6	1e+12
1660	metal1	109.295	215.6	10676	metal4	109.295	215.6	1e+12
1661	metal1	152.07	215.6	10677	metal4	152.07	215.6	1e+12
1662	metal1	208.07	215.6	10678	metal4	208.07	215.6	1e+12
1663	metal1	264.07	215.6	10679	metal4	264.07	215.6	1e+12
1664	metal1	320.07	215.6	10680	metal4	320.07	215.6	1e+12
1665	metal1	376.07	215.6	10681	metal4	376.07	215.6	1e+12
1666	metal1	432.07	215.6	10682	metal4	432.07	215.6	1e+12
1667	metal1	488.07	215.6	10683	metal4	488.07	215.6	1e+12
1668	metal1	544.07	215.6	10684	metal4	544.07	215.6	1e+12
1669	metal1	600.07	215.6	10685	metal4	600.07	215.6	1e+12
1670	metal1	656.07	215.6	10686	metal4	656.07	215.6	1e+12
1671	metal1	712.07	215.6	10687	metal4	712.07	215.6	1e+12
1672	metal1	768.07	215.6	10688	metal4	768.07	215.6	1e+12
1673	metal1	824.07	215.6	10689	metal4	824.07	215.6	1e+12
1674	metal1	880.07	215.6	10690	metal4	880.07	215.6	1e+12
1675	metal1	936.07	215.6	10691	metal4	936.07	215.6	1e+12
1676	metal1	992.07	215.6	10692	metal4	992.07	215.6	1e+12
1677	metal1	1048.07	215.6	10693	metal4	1048.07	215.6	1e+12
1678	metal1	1086.21	215.6	10694	metal4	1086.21	215.6	1e+12
1679	metal1	14.095	218.4	10695	metal4	14.095	218.4	1e+12
1680	metal1	40.07	218.4	10696	metal4	40.07	218.4	1e+12
1681	metal1	96.07	218.4	10697	metal4	96.07	218.4	1e+12
