id	layer_idx	layer_name	x_um	y_um	v_v	fixed	i_load_a
122	0	metal5	124.97	216.315	1.09952	0	0
123	1	metal6	124.97	216.315	1.09952	0	0
124	0	metal5	124.97	206.315	1.09952	0	0
125	1	metal6	124.97	206.315	1.09952	0	0
126	0	metal5	124.97	196.315	1.09952	0	0
127	1	metal6	124.97	196.315	1.09952	0	0
128	3	metal4	190.83	246.315	1.09953	0	0
129	0	metal5	190.83	246.315	1.09953	0	0
130	3	metal4	190.83	236.315	1.09952	0	0
131	0	metal5	190.83	236.315	1.09952	0	0
132	3	metal4	190.83	226.315	1.09953	0	0
133	0	metal5	190.83	226.315	1.09953	0	0
134	3	metal4	190.83	216.315	1.09953	0	0
135	0	metal5	190.83	216.315	1.09953	0	0
136	3	metal4	190.83	206.315	1.09953	0	0
137	0	metal5	190.83	206.315	1.09953	0	0
138	3	metal4	190.83	196.315	1.09953	0	0
139	0	metal5	190.83	196.315	1.09953	0	0
140	3	metal4	186.35	246.315	1.09953	0	0
141	0	metal5	186.35	246.315	1.09953	0	0
142	3	metal4	186.35	236.315	1.09952	0	0
143	0	metal5	186.35	236.315	1.09952	0	0
144	3	metal4	186.35	226.315	1.09953	0	0
145	0	metal5	186.35	226.315	1.09953	0	0
146	3	metal4	186.35	216.315	1.09953	0	0
147	0	metal5	186.35	216.315	1.09953	0	0
148	3	metal4	186.35	206.315	1.09953	0	0
149	0	metal5	186.35	206.315	1.09953	0	0
150	3	metal4	186.35	196.315	1.09953	0	0
151	0	metal5	186.35	196.315	1.09953	0	0
152	3	metal4	181.87	246.315	1.09953	0	0
153	0	metal5	181.87	246.315	1.09953	0	0
154	3	metal4	181.87	236.315	1.09952	0	0
155	0	metal5	181.87	236.315	1.09952	0	0
156	3	metal4	181.87	226.315	1.09953	0	0
157	0	metal5	181.87	226.315	1.09953	0	0
158	3	metal4	181.87	216.315	1.09952	0	0
159	0	metal5	181.87	216.315	1.09952	0	0
160	3	metal4	181.87	206.315	1.09953	0	0
161	0	metal5	181.87	206.315	1.09953	0	0
162	3	metal4	181.87	196.315	1.09953	0	0
163	0	metal5	181.87	196.315	1.09953	0	0
164	3	metal4	177.39	246.315	1.09953	0	0
165	0	metal5	177.39	246.315	1.09953	0	0
166	3	metal4	177.39	236.315	1.0995	0	0.000559992
167	0	metal5	177.39	236.315	1.09952	0	0
168	3	metal4	177.39	226.315	1.09953	0	0
169	0	metal5	177.39	226.315	1.09953	0	0
170	3	metal4	177.39	216.315	1.09952	0	0
171	0	metal5	177.39	216.315	1.09952	0	0
172	3	metal4	177.39	206.315	1.09953	0	0
173	0	metal5	177.39	206.315	1.09953	0	0
174	3	metal4	177.39	196.315	1.09953	0	0
175	0	metal5	177.39	196.315	1.09953	0	0
176	3	metal4	172.91	246.315	1.09953	0	0
177	0	metal5	172.91	246.315	1.09953	0	0
178	3	metal4	172.91	236.315	1.09952	0	0
179	0	metal5	172.91	236.315	1.09952	0	0
180	3	metal4	172.91	226.315	1.09953	0	0
181	0	metal5	172.91	226.315	1.09953	0	0
182	3	metal4	172.91	216.315	1.09952	0	0
183	0	metal5	172.91	216.315	1.09952	0	0
184	3	metal4	172.91	206.315	1.09953	0	0
185	0	metal5	172.91	206.315	1.09953	0	0
186	3	metal4	172.91	196.315	1.09953	0	0
187	0	metal5	172.91	196.315	1.09953	0	0
188	3	metal4	168.43	246.315	1.09953	0	0
189	0	metal5	168.43	246.315	1.09953	0	0
190	3	metal4	168.43	236.315	1.09952	0	0
191	0	metal5	168.43	236.315	1.09952	0	0
192	3	metal4	168.43	226.315	1.09952	0	0
193	0	metal5	168.43	226.315	1.09952	0	0
194	3	metal4	168.43	216.315	1.09952	0	0
195	0	metal5	168.43	216.315	1.09952	0	0
196	3	metal4	168.43	206.315	1.09953	0	0
197	0	metal5	168.43	206.315	1.09953	0	0
198	3	metal4	168.43	196.315	1.09953	0	0
199	0	metal5	168.43	196.315	1.09953	0	0
200	3	metal4	163.95	246.315	1.09952	0	0
201	0	metal5	163.95	246.315	1.09952	0	0
202	3	metal4	163.95	236.315	1.09952	0	0
203	0	metal5	163.95	236.315	1.09952	0	0
204	3	metal4	163.95	226.315	1.09952	0	0
205	0	metal5	163.95	226.315	1.09952	0	0
206	3	metal4	163.95	216.315	1.09951	0	0
207	0	metal5	163.95	216.315	1.09951	0	0
208	3	metal4	163.95	206.315	1.09953	0	0
209	0	metal5	163.95	206.315	1.09953	0	0
210	3	metal4	163.95	196.315	1.09953	0	0
211	0	metal5	163.95	196.315	1.09953	0	0
212	3	metal4	159.47	246.315	1.09952	0	0
213	0	metal5	159.47	246.315	1.09952	0	0
214	3	metal4	159.47	236.315	1.09952	0	0
215	0	metal5	159.47	236.315	1.09952	0	0
216	3	metal4	159.47	226.315	1.09952	0	0
217	0	metal5	159.47	226.315	1.09952	0	0
218	3	metal4	159.47	216.315	1.09951	0	0
219	0	metal5	159.47	216.315	1.09951	0	0
220	3	metal4	159.47	206.315	1.09953	0	0
221	0	metal5	159.47	206.315	1.09953	0	0
222	3	metal4	159.47	196.315	1.09953	0	0
223	0	metal5	159.47	196.315	1.09953	0	0
224	3	metal4	154.99	246.315	1.09952	0	0
225	0	metal5	154.99	246.315	1.09952	0	0
226	3	metal4	154.99	236.315	1.09952	0	0
227	0	metal5	154.99	236.315	1.09952	0	0
228	3	metal4	154.99	226.315	1.09952	0	0
229	0	metal5	154.99	226.315	1.09952	0	0
230	3	metal4	154.99	216.315	1.0995	0	0
231	0	metal5	154.99	216.315	1.0995	0	0.00168182
232	3	metal4	154.99	206.315	1.09952	0	0
233	0	metal5	154.99	206.315	1.09952	0	0
234	3	metal4	154.99	196.315	1.09952	0	0
235	0	metal5	154.99	196.315	1.09952	0	0
236	3	metal4	150.51	246.315	1.09952	0	0
237	0	metal5	150.51	246.315	1.09952	0	0
238	3	metal4	150.51	236.315	1.09952	0	0
239	0	metal5	150.51	236.315	1.09952	0	0
240	3	metal4	150.51	226.315	1.09952	0	0
241	0	metal5	150.51	226.315	1.09952	0	0
242	3	metal4	150.51	216.315	1.09951	0	0
243	0	metal5	150.51	216.315	1.09951	0	0
244	3	metal4	150.51	206.315	1.09952	0	0
245	0	metal5	150.51	206.315	1.09952	0	0
246	3	metal4	150.51	196.315	1.09952	0	0
247	0	metal5	150.51	196.315	1.09952	0	0
248	3	metal4	146.03	246.315	1.09952	0	0
249	0	metal5	146.03	246.315	1.09952	0	0
250	3	metal4	146.03	236.315	1.09952	0	0
251	0	metal5	146.03	236.315	1.09952	0	0
252	3	metal4	146.03	226.315	1.09952	0	0
253	0	metal5	146.03	226.315	1.09952	0	0
254	3	metal4	146.03	216.315	1.09951	0	0
255	0	metal5	146.03	216.315	1.09951	0	0
256	3	metal4	146.03	206.315	1.09952	0	0
257	0	metal5	146.03	206.315	1.09952	0	0
258	3	metal4	146.03	196.315	1.09952	0	0
259	0	metal5	146.03	196.315	1.09952	0	0
260	3	metal4	141.55	246.315	1.09952	0	0
261	0	metal5	141.55	246.315	1.09952	0	0
262	3	metal4	141.55	236.315	1.09952	0	0
263	0	metal5	141.55	236.315	1.09952	0	0
264	3	metal4	141.55	226.315	1.09952	0	0
265	0	metal5	141.55	226.315	1.09952	0	0
266	3	metal4	141.55	216.315	1.09951	0	0
267	0	metal5	141.55	216.315	1.09951	0	0
268	3	metal4	141.55	206.315	1.09952	0	0
269	0	metal5	141.55	206.315	1.09952	0	0
270	3	metal4	141.55	196.315	1.09952	0	0
271	0	metal5	141.55	196.315	1.09952	0	0
272	3	metal4	137.07	246.315	1.09952	0	0
273	0	metal5	137.07	246.315	1.09952	0	0
274	3	metal4	137.07	236.315	1.09952	0	0
275	0	metal5	137.07	236.315	1.09952	0	0
276	3	metal4	137.07	226.315	1.09952	0	0
277	0	metal5	137.07	226.315	1.09952	0	0
278	3	metal4	137.07	216.315	1.09952	0	0
279	0	metal5	137.07	216.315	1.09952	0	0
280	3	metal4	137.07	206.315	1.09952	0	0
281	0	metal5	137.07	206.315	1.09952	0	0
282	3	metal4	137.07	196.315	1.09952	0	0
283	0	metal5	137.07	196.315	1.09952	0	0
284	3	metal4	132.59	246.315	1.09952	0	0
285	0	metal5	132.59	246.315	1.09952	0	0
286	3	metal4	132.59	236.315	1.09952	0	0
287	0	metal5	132.59	236.315	1.09952	0	0
288	3	metal4	132.59	226.315	1.09952	0	0
289	0	metal5	132.59	226.315	1.09952	0	0
290	3	metal4	132.59	216.315	1.09952	0	0
291	0	metal5	132.59	216.315	1.09952	0	0
292	3	metal4	132.59	206.315	1.09952	0	0
293	0	metal5	132.59	206.315	1.09952	0	0
294	3	metal4	132.59	196.315	1.09952	0	0
295	0	metal5	132.59	196.315	1.09952	0	0
296	3	metal4	128.11	246.315	1.09952	0	0
297	0	metal5	128.11	246.315	1.09952	0	0
298	3	metal4	128.11	236.315	1.09952	0	0
299	0	metal5	128.11	236.315	1.09952	0	0
300	3	metal4	128.11	226.315	1.09952	0	0
301	0	metal5	128.11	226.315	1.09952	0	0
302	3	metal4	128.11	216.315	1.09952	0	0
303	0	metal5	128.11	216.315	1.09952	0	0
304	3	metal4	128.11	206.315	1.09952	0	0
305	0	metal5	128.11	206.315	1.09952	0	0
306	3	metal4	128.11	196.315	1.09952	0	0
307	0	metal5	128.11	196.315	1.09952	0	0
308	3	metal4	123.63	246.315	1.09952	0	0
309	0	metal5	123.63	246.315	1.09952	0	0
310	3	metal4	123.63	236.315	1.09952	0	0
311	0	metal5	123.63	236.315	1.09952	0	0
312	3	metal4	123.63	226.315	1.09952	0	0
313	0	metal5	123.63	226.315	1.09952	0	0
314	3	metal4	123.63	216.315	1.09952	0	0
315	0	metal5	123.63	216.315	1.09952	0	0
316	3	metal4	123.63	206.315	1.09952	0	0
317	0	metal5	123.63	206.315	1.09952	0	0
318	3	metal4	123.63	196.315	1.09952	0	0
319	0	metal5	123.63	196.315	1.09952	0	0
320	1	metal6	97.07	239.6	1.09952	0	0
321	2	metal7	97.07	239.6	1.09952	0	0
322	1	metal6	97.07	209.6	1.09951	0	0
323	2	metal7	97.07	209.6	1.09952	0	0
324	1	metal6	87.07	239.6	1.09951	0	0
325	2	metal7	87.07	239.6	1.09952	0	0
326	1	metal6	87.07	209.6	1.09951	0	0
327	2	metal7	87.07	209.6	1.09952	0	0
328	1	metal6	77.07	239.6	1.09951	0	0
329	2	metal7	77.07	239.6	1.09952	0	0
330	1	metal6	77.07	209.6	1.09951	0	0
331	2	metal7	77.07	209.6	1.09952	0	0
332	1	metal6	67.07	239.6	1.09951	0	0
333	2	metal7	67.07	239.6	1.09952	0	0
334	1	metal6	67.07	209.6	1.09951	0	0
335	2	metal7	67.07	209.6	1.09951	0	0
336	1	metal6	57.07	239.6	1.09951	0	0
337	2	metal7	57.07	239.6	1.09951	0	0
338	1	metal6	57.07	209.6	1.09951	0	0
339	2	metal7	57.07	209.6	1.09951	0	0
340	1	metal6	47.07	239.6	1.09951	0	0
341	2	metal7	47.07	239.6	1.09951	0	0
342	1	metal6	47.07	209.6	1.09951	0	0
343	2	metal7	47.07	209.6	1.09951	0	0
344	1	metal6	37.07	239.6	1.09951	0	0
345	2	metal7	37.07	239.6	1.09951	0	0
346	1	metal6	37.07	209.6	1.09951	0	0
347	2	metal7	37.07	209.6	1.09951	0	0
348	1	metal6	27.07	239.6	1.09951	0	0
349	2	metal7	27.07	239.6	1.09951	0	0
350	1	metal6	27.07	209.6	1.09951	0	0
351	2	metal7	27.07	209.6	1.09951	0	0
352	0	metal5	97.07	246.315	1.09951	0	0
353	1	metal6	97.07	246.315	1.09951	0	0
354	0	metal5	97.07	236.315	1.09951	0	0
355	1	metal6	97.07	236.315	1.09951	0	0
356	0	metal5	97.07	226.315	1.09951	0	0
357	1	metal6	97.07	226.315	1.09951	0	0
358	0	metal5	97.07	216.315	1.09951	0	0
359	1	metal6	97.07	216.315	1.09951	0	0
360	0	metal5	97.07	206.315	1.09951	0	0
361	1	metal6	97.07	206.315	1.09951	0	0
362	0	metal5	97.07	196.315	1.09951	0	0
363	1	metal6	97.07	196.315	1.09951	0	0
364	0	metal5	87.07	246.315	1.09951	0	0
365	1	metal6	87.07	246.315	1.09951	0	0
366	0	metal5	87.07	236.315	1.09951	0	0
367	1	metal6	87.07	236.315	1.09951	0	0
368	0	metal5	87.07	226.315	1.09951	0	0
369	1	metal6	87.07	226.315	1.09951	0	0
370	0	metal5	87.07	216.315	1.09951	0	0
371	1	metal6	87.07	216.315	1.09951	0	0
372	0	metal5	87.07	206.315	1.09951	0	0
373	1	metal6	87.07	206.315	1.09951	0	0
374	0	metal5	87.07	196.315	1.09951	0	0
375	1	metal6	87.07	196.315	1.09951	0	0
376	0	metal5	77.07	246.315	1.09951	0	0
377	1	metal6	77.07	246.315	1.09951	0	0
378	0	metal5	77.07	236.315	1.09951	0	0
379	1	metal6	77.07	236.315	1.09951	0	0
380	0	metal5	77.07	226.315	1.09951	0	0
381	1	metal6	77.07	226.315	1.09951	0	0
382	0	metal5	77.07	216.315	1.09951	0	0
383	1	metal6	77.07	216.315	1.09951	0	0
384	0	metal5	77.07	206.315	1.09951	0	0
385	1	metal6	77.07	206.315	1.09951	0	0
386	0	metal5	77.07	196.315	1.09951	0	0
387	1	metal6	77.07	196.315	1.09951	0	0
388	0	metal5	67.07	246.315	1.09951	0	0
389	1	metal6	67.07	246.315	1.09951	0	0
390	0	metal5	67.07	236.315	1.09951	0	0
391	1	metal6	67.07	236.315	1.09951	0	0
392	0	metal5	67.07	226.315	1.09951	0	0
393	1	metal6	67.07	226.315	1.09951	0	0
394	0	metal5	67.07	216.315	1.0995	0	0
395	1	metal6	67.07	216.315	1.09951	0	0
396	0	metal5	67.07	206.315	1.09951	0	0
397	1	metal6	67.07	206.315	1.09951	0	0
398	0	metal5	67.07	196.315	1.09951	0	0
399	1	metal6	67.07	196.315	1.09951	0	0
400	0	metal5	57.07	246.315	1.09951	0	0
401	1	metal6	57.07	246.315	1.09951	0	0
402	0	metal5	57.07	236.315	1.09951	0	0
403	1	metal6	57.07	236.315	1.09951	0	0
404	0	metal5	57.07	226.315	1.09951	0	0
405	1	metal6	57.07	226.315	1.09951	0	0
406	0	metal5	57.07	216.315	1.09949	0	0
407	1	metal6	57.07	216.315	1.0995	0	0
408	0	metal5	57.07	206.315	1.09951	0	0
409	1	metal6	57.07	206.315	1.09951	0	0
410	0	metal5	57.07	196.315	1.09951	0	0
411	1	metal6	57.07	196.315	1.09951	0	0
412	0	metal5	47.07	246.315	1.09951	0	0
413	1	metal6	47.07	246.315	1.09951	0	0
414	0	metal5	47.07	236.315	1.09951	0	0
415	1	metal6	47.07	236.315	1.09951	0	0
416	0	metal5	47.07	226.315	1.09951	0	0
417	1	metal6	47.07	226.315	1.09951	0	0
418	0	metal5	47.07	216.315	1.0995	0	0
419	1	metal6	47.07	216.315	1.09951	0	0
420	0	metal5	47.07	206.315	1.09951	0	0
421	1	metal6	47.07	206.315	1.09951	0	0
422	0	metal5	47.07	196.315	1.09951	0	0
423	1	metal6	47.07	196.315	1.09951	0	0
424	0	metal5	37.07	246.315	1.09951	0	0
425	1	metal6	37.07	246.315	1.09951	0	0
426	0	metal5	37.07	236.315	1.09951	0	0
427	1	metal6	37.07	236.315	1.09951	0	0
428	0	metal5	37.07	226.315	1.09951	0	0
429	1	metal6	37.07	226.315	1.09951	0	0
430	0	metal5	37.07	216.315	1.0995	0	0
431	1	metal6	37.07	216.315	1.09951	0	0
432	0	metal5	37.07	206.315	1.09951	0	0
433	1	metal6	37.07	206.315	1.09951	0	0
434	0	metal5	37.07	196.315	1.09951	0	0
435	1	metal6	37.07	196.315	1.09951	0	0
436	0	metal5	27.07	246.315	1.09951	0	0
437	1	metal6	27.07	246.315	1.09951	0	0
438	0	metal5	27.07	236.315	1.09951	0	0
439	1	metal6	27.07	236.315	1.09951	0	0
440	0	metal5	27.07	226.315	1.09951	0	0
441	1	metal6	27.07	226.315	1.09951	0	0
442	0	metal5	27.07	216.315	1.09951	0	0
443	1	metal6	27.07	216.315	1.09951	0	0
444	0	metal5	27.07	206.315	1.09951	0	0
445	1	metal6	27.07	206.315	1.09951	0	0
446	0	metal5	27.07	196.315	1.09951	0	0
447	1	metal6	27.07	196.315	1.09951	0	0
448	3	metal4	92.93	246.315	1.09951	0	0
449	0	metal5	92.93	246.315	1.09951	0	0
450	3	metal4	92.93	236.315	1.09951	0	0
451	0	metal5	92.93	236.315	1.09951	0	0
452	3	metal4	92.93	226.315	1.09951	0	0
453	0	metal5	92.93	226.315	1.09951	0	0
454	3	metal4	92.93	216.315	1.09951	0	0
455	0	metal5	92.93	216.315	1.09951	0	0
456	3	metal4	92.93	206.315	1.09951	0	0
457	0	metal5	92.93	206.315	1.09951	0	0
458	3	metal4	92.93	196.315	1.09951	0	0
459	0	metal5	92.93	196.315	1.09951	0	0
460	3	metal4	88.45	246.315	1.09951	0	0
461	0	metal5	88.45	246.315	1.09951	0	0
462	3	metal4	88.45	236.315	1.09951	0	0
463	0	metal5	88.45	236.315	1.09951	0	0
464	3	metal4	88.45	226.315	1.09951	0	0
465	0	metal5	88.45	226.315	1.09951	0	0
466	3	metal4	88.45	216.315	1.09951	0	0
467	0	metal5	88.45	216.315	1.09951	0	0
468	3	metal4	88.45	206.315	1.09951	0	0
469	0	metal5	88.45	206.315	1.09951	0	0
470	3	metal4	88.45	196.315	1.09951	0	0
471	0	metal5	88.45	196.315	1.09951	0	0
472	3	metal4	83.97	246.315	1.09951	0	0
473	0	metal5	83.97	246.315	1.09951	0	0
474	3	metal4	83.97	236.315	1.09951	0	0
475	0	metal5	83.97	236.315	1.09951	0	0
476	3	metal4	83.97	226.315	1.09951	0	0
477	0	metal5	83.97	226.315	1.09951	0	0
478	3	metal4	83.97	216.315	1.09951	0	0
479	0	metal5	83.97	216.315	1.09951	0	0
480	3	metal4	83.97	206.315	1.09951	0	0
481	0	metal5	83.97	206.315	1.09951	0	0
482	3	metal4	83.97	196.315	1.09951	0	0
483	0	metal5	83.97	196.315	1.09951	0	0
484	3	metal4	79.49	246.315	1.09951	0	0
485	0	metal5	79.49	246.315	1.09951	0	0
486	3	metal4	79.49	236.315	1.09951	0	0
487	0	metal5	79.49	236.315	1.09951	0	0
488	3	metal4	79.49	226.315	1.09951	0	0
489	0	metal5	79.49	226.315	1.09951	0	0
490	3	metal4	79.49	216.315	1.09951	0	0
491	0	metal5	79.49	216.315	1.09951	0	0
492	3	metal4	79.49	206.315	1.09951	0	0
493	0	metal5	79.49	206.315	1.09951	0	0
494	3	metal4	79.49	196.315	1.09951	0	0
495	0	metal5	79.49	196.315	1.09951	0	0
496	3	metal4	75.01	246.315	1.09951	0	0
497	0	metal5	75.01	246.315	1.09951	0	0
498	3	metal4	75.01	236.315	1.09951	0	0
499	0	metal5	75.01	236.315	1.09951	0	0
500	3	metal4	75.01	226.315	1.09951	0	0
501	0	metal5	75.01	226.315	1.09951	0	0
502	3	metal4	75.01	216.315	1.0995	0	0
503	0	metal5	75.01	216.315	1.0995	0	0
504	3	metal4	75.01	206.315	1.09951	0	0
505	0	metal5	75.01	206.315	1.09951	0	0
506	3	metal4	75.01	196.315	1.09951	0	0
507	0	metal5	75.01	196.315	1.09951	0	0
508	3	metal4	70.53	246.315	1.09951	0	0
509	0	metal5	70.53	246.315	1.09951	0	0
510	3	metal4	70.53	236.315	1.09951	0	0
511	0	metal5	70.53	236.315	1.09951	0	0
512	3	metal4	70.53	226.315	1.09951	0	0
513	0	metal5	70.53	226.315	1.09951	0	0
514	3	metal4	70.53	216.315	1.0995	0	0
515	0	metal5	70.53	216.315	1.0995	0	0
516	3	metal4	70.53	206.315	1.09951	0	0
517	0	metal5	70.53	206.315	1.09951	0	0
518	3	metal4	70.53	196.315	1.09951	0	0
519	0	metal5	70.53	196.315	1.09951	0	0
520	3	metal4	66.05	246.315	1.09951	0	0
521	0	metal5	66.05	246.315	1.09951	0	0
522	3	metal4	66.05	236.315	1.09951	0	0
523	0	metal5	66.05	236.315	1.09951	0	0
524	3	metal4	66.05	226.315	1.09951	0	0
525	0	metal5	66.05	226.315	1.09951	0	0
526	3	metal4	66.05	216.315	1.0995	0	0
527	0	metal5	66.05	216.315	1.0995	0	0
528	3	metal4	66.05	206.315	1.09951	0	0
529	0	metal5	66.05	206.315	1.09951	0	0
530	3	metal4	66.05	196.315	1.09951	0	0
531	0	metal5	66.05	196.315	1.09951	0	0
532	3	metal4	61.57	246.315	1.09951	0	0
533	0	metal5	61.57	246.315	1.09951	0	0
534	3	metal4	61.57	236.315	1.09951	0	0
535	0	metal5	61.57	236.315	1.09951	0	0
536	3	metal4	61.57	226.315	1.09951	0	0
537	0	metal5	61.57	226.315	1.09951	0	0
538	3	metal4	61.57	216.315	1.09949	0	0
539	0	metal5	61.57	216.315	1.09949	0	0
540	3	metal4	61.57	206.315	1.09951	0	0
541	0	metal5	61.57	206.315	1.09951	0	0
542	3	metal4	61.57	196.315	1.09951	0	0
543	0	metal5	61.57	196.315	1.09951	0	0
544	3	metal4	57.09	246.315	1.09951	0	0
545	0	metal5	57.09	246.315	1.09951	0	0
546	3	metal4	57.09	236.315	1.09951	0	0
547	0	metal5	57.09	236.315	1.09951	0	0
548	3	metal4	57.09	226.315	1.09951	0	0
549	0	metal5	57.09	226.315	1.09951	0	0
550	3	metal4	57.09	216.315	1.09949	0	0
551	0	metal5	57.09	216.315	1.09949	0	0.00168182
552	3	metal4	57.09	206.315	1.09951	0	0
553	0	metal5	57.09	206.315	1.09951	0	0
554	3	metal4	57.09	196.315	1.09951	0	0
555	0	metal5	57.09	196.315	1.09951	0	0
556	3	metal4	52.61	246.315	1.09951	0	0
557	0	metal5	52.61	246.315	1.09951	0	0
558	3	metal4	52.61	236.315	1.09951	0	0
559	0	metal5	52.61	236.315	1.09951	0	0
560	3	metal4	52.61	226.315	1.09951	0	0
561	0	metal5	52.61	226.315	1.09951	0	0
562	3	metal4	52.61	216.315	1.09949	0	0
563	0	metal5	52.61	216.315	1.09949	0	0
564	3	metal4	52.61	206.315	1.09951	0	0
565	0	metal5	52.61	206.315	1.09951	0	0
566	3	metal4	52.61	196.315	1.09951	0	0
567	0	metal5	52.61	196.315	1.09951	0	0
568	3	metal4	48.13	246.315	1.09951	0	0
569	0	metal5	48.13	246.315	1.09951	0	0
570	3	metal4	48.13	236.315	1.09951	0	0
571	0	metal5	48.13	236.315	1.09951	0	0
572	3	metal4	48.13	226.315	1.09951	0	0
573	0	metal5	48.13	226.315	1.09951	0	0
574	3	metal4	48.13	216.315	1.0995	0	0
575	0	metal5	48.13	216.315	1.0995	0	0
576	3	metal4	48.13	206.315	1.09951	0	0
577	0	metal5	48.13	206.315	1.09951	0	0
578	3	metal4	48.13	196.315	1.09951	0	0
579	0	metal5	48.13	196.315	1.09951	0	0
580	3	metal4	43.65	246.315	1.09951	0	0
581	0	metal5	43.65	246.315	1.09951	0	0
582	3	metal4	43.65	236.315	1.09951	0	0
583	0	metal5	43.65	236.315	1.09951	0	0
584	3	metal4	43.65	226.315	1.09951	0	0
585	0	metal5	43.65	226.315	1.09951	0	0
586	3	metal4	43.65	216.315	1.0995	0	0
587	0	metal5	43.65	216.315	1.0995	0	0
588	3	metal4	43.65	206.315	1.09951	0	0
589	0	metal5	43.65	206.315	1.09951	0	0
590	3	metal4	43.65	196.315	1.09951	0	0
591	0	metal5	43.65	196.315	1.09951	0	0
592	3	metal4	39.17	246.315	1.09951	0	0
593	0	metal5	39.17	246.315	1.09951	0	0
594	3	metal4	39.17	236.315	1.09951	0	0
595	0	metal5	39.17	236.315	1.09951	0	0
596	3	metal4	39.17	226.315	1.09951	0	0
597	0	metal5	39.17	226.315	1.09951	0	0
598	3	metal4	39.17	216.315	1.0995	0	0
599	0	metal5	39.17	216.315	1.0995	0	0
600	3	metal4	39.17	206.315	1.09951	0	0
601	0	metal5	39.17	206.315	1.09951	0	0
602	3	metal4	39.17	196.315	1.09951	0	0
603	0	metal5	39.17	196.315	1.09951	0	0
604	3	metal4	34.69	246.315	1.09951	0	0
605	0	metal5	34.69	246.315	1.09951	0	0
606	3	metal4	34.69	236.315	1.09951	0	0
607	0	metal5	34.69	236.315	1.09951	0	0
608	3	metal4	34.69	226.315	1.09951	0	0
609	0	metal5	34.69	226.315	1.09951	0	0
610	3	metal4	34.69	216.315	1.0995	0	0
611	0	metal5	34.69	216.315	1.0995	0	0
612	3	metal4	34.69	206.315	1.09951	0	0
613	0	metal5	34.69	206.315	1.09951	0	0
614	3	metal4	34.69	196.315	1.09951	0	0
615	0	metal5	34.69	196.315	1.09951	0	0
616	3	metal4	30.21	246.315	1.09951	0	0
617	0	metal5	30.21	246.315	1.09951	0	0
618	3	metal4	30.21	236.315	1.09951	0	0
619	0	metal5	30.21	236.315	1.09951	0	0
620	3	metal4	30.21	226.315	1.09951	0	0
621	0	metal5	30.21	226.315	1.09951	0	0
622	3	metal4	30.21	216.315	1.09951	0	0
623	0	metal5	30.21	216.315	1.09951	0	0
624	3	metal4	30.21	206.315	1.09951	0	0
625	0	metal5	30.21	206.315	1.09951	0	0
626	3	metal4	30.21	196.315	1.09951	0	0
627	0	metal5	30.21	196.315	1.09951	0	0
628	3	metal4	25.73	246.315	1.09951	0	0
629	0	metal5	25.73	246.315	1.09951	0	0
630	3	metal4	25.73	236.315	1.09951	0	0
631	0	metal5	25.73	236.315	1.09951	0	0
632	3	metal4	25.73	226.315	1.09951	0	0
633	0	metal5	25.73	226.315	1.09951	0	0
634	3	metal4	25.73	216.315	1.09951	0	0
635	0	metal5	25.73	216.315	1.09951	0	0
636	3	metal4	25.73	206.315	1.09951	0	0
637	0	metal5	25.73	206.315	1.09951	0	0
638	3	metal4	25.73	196.315	1.09951	0	0
639	0	metal5	25.73	196.315	1.09951	0	0
640	1	metal6	97.07	149.6	1.09955	0	0
641	2	metal7	97.07	149.6	1.09955	0	0
642	1	metal6	97.07	119.6	1.09955	0	0
643	2	metal7	97.07	119.6	1.09955	0	0
644	1	metal6	87.07	149.6	1.09955	0	0
645	2	metal7	87.07	149.6	1.09955	0	0
646	1	metal6	87.07	119.6	1.09955	0	0
647	2	metal7	87.07	119.6	1.09955	0	0
648	1	metal6	77.07	149.6	1.09955	0	0
649	2	metal7	77.07	149.6	1.09955	0	0
650	1	metal6	77.07	119.6	1.09955	0	0
651	2	metal7	77.07	119.6	1.09955	0	0
652	1	metal6	67.07	149.6	1.09955	0	0
653	2	metal7	67.07	149.6	1.09955	0	0
654	1	metal6	67.07	119.6	1.09955	0	0
655	2	metal7	67.07	119.6	1.09955	0	0
656	1	metal6	57.07	149.6	1.09954	0	0
657	2	metal7	57.07	149.6	1.09955	0	0
658	1	metal6	57.07	119.6	1.09954	0	0
659	2	metal7	57.07	119.6	1.09955	0	0
660	1	metal6	47.07	149.6	1.09954	0	0
661	2	metal7	47.07	149.6	1.09955	0	0
662	1	metal6	47.07	119.6	1.09954	0	0
663	2	metal7	47.07	119.6	1.09955	0	0
664	1	metal6	37.07	149.6	1.09954	0	0
665	2	metal7	37.07	149.6	1.09955	0	0
666	1	metal6	37.07	119.6	1.09954	0	0
667	2	metal7	37.07	119.6	1.09955	0	0
668	1	metal6	27.07	149.6	1.09954	0	0
669	2	metal7	27.07	149.6	1.09955	0	0
670	1	metal6	27.07	119.6	1.09954	0	0
671	2	metal7	27.07	119.6	1.09955	0	0
672	0	metal5	97.07	164.135	1.09955	0	0
673	1	metal6	97.07	164.135	1.09955	0	0
674	0	metal5	97.07	154.135	1.09955	0	0
675	1	metal6	97.07	154.135	1.09955	0	0
676	0	metal5	97.07	144.135	1.09955	0	0
677	1	metal6	97.07	144.135	1.09955	0	0
678	0	metal5	97.07	134.135	1.09954	0	0
679	1	metal6	97.07	134.135	1.09955	0	0
