layer	ix	iy	x_um	y_um	i_soft_A	i_hard_A	i_total_A	v_V	is_vsrc
metal1	10	351	432.07	996.8	0.00246701	0	0.00246701	1.09221	0
metal1	11	351	488.07	996.8	0.00324469	0	0.00324469	1.09166	0
metal1	12	351	544.07	996.8	0.00270251	0	0.00270251	1.0914	0
metal1	13	351	600.07	996.8	0.00270251	0	0.00270251	1.09136	0
metal1	14	351	656.07	996.8	0.00270251	0	0.00270251	1.09156	0
metal1	15	351	712.07	996.8	0.00270251	0	0.00270251	1.09199	0
metal1	16	351	768.07	996.8	0.00270251	0	0.00270251	1.09266	0
metal1	17	351	824.07	996.8	0.00270251	0	0.00270251	1.09354	0
metal1	18	351	880.07	996.8	0.00196159	0	0.00196159	1.09465	0
metal1	19	351	936.07	996.8	0	0	0	1.09592	0
metal1	20	351	992.07	996.8	0	0	0	1.09716	0
metal1	21	351	1048.07	996.8	0	0	0	1.09834	0
metal1	22	351	1086.21	996.8	0	0	0	1.09906	0
metal1	0	352	14.095	999.6	0	0	0	1.09999	0
metal1	1	352	40.07	999.6	0	0	0	1.09944	0
metal1	2	352	96.07	999.6	0	0	0	1.09827	0
metal1	3	352	108.455	999.6	0	0	0	1.09801	0
metal1	4	352	109.295	999.6	0	0	0	1.098	0
metal1	5	352	152.07	999.6	0	0	0	1.09716	0
metal1	6	352	208.07	999.6	0	0	0	1.09609	0
metal1	7	352	264.07	999.6	0	0	0	1.09504	0
metal1	8	352	320.07	999.6	0.000170084	0	0.000170084	1.09404	0
metal1	9	352	376.07	999.6	0.00246701	0	0.00246701	1.09307	0
metal1	10	352	432.07	999.6	0.00246701	0	0.00246701	1.09232	0
metal1	11	352	488.07	999.6	0.00324469	0	0.00324469	1.09178	0
metal1	12	352	544.07	999.6	0.00270251	0	0.00270251	1.09152	0
metal1	13	352	600.07	999.6	0.00270251	0	0.00270251	1.09148	0
metal1	14	352	656.07	999.6	0.00270251	0	0.00270251	1.09168	0
metal1	15	352	712.07	999.6	0.00270251	0	0.00270251	1.0921	0
metal1	16	352	768.07	999.6	0.00270251	0	0.00270251	1.09276	0
metal1	17	352	824.07	999.6	0.00270251	0	0.00270251	1.09363	0
metal1	18	352	880.07	999.6	0.00196159	0	0.00196159	1.09471	0
metal1	19	352	936.07	999.6	0	0	0	1.09593	0
metal1	20	352	992.07	999.6	0	0	0	1.09711	0
metal1	21	352	1048.07	999.6	0	0	0	1.09817	0
metal1	22	352	1086.21	999.6	0	0	0	1.09871	0
metal1	0	353	14.095	1002.4	0	0	0	1.09999	0
metal1	1	353	40.07	1002.4	0	0	0	1.09945	0
metal1	2	353	96.07	1002.4	0	0	0	1.09828	0
metal1	3	353	108.455	1002.4	0	0	0	1.09803	0
metal1	4	353	109.295	1002.4	0	0	0	1.09801	0
metal1	5	353	152.07	1002.4	0	0	0	1.09718	0
metal1	6	353	208.07	1002.4	0	0	0	1.09612	0
metal1	7	353	264.07	1002.4	0	0	0	1.09509	0
metal1	8	353	320.07	1002.4	0.000170084	0	0.000170084	1.09408	0
metal1	9	353	376.07	1002.4	0.00246701	0	0.00246701	1.09311	0
metal1	10	353	432.07	1002.4	0.00246701	0	0.00246701	1.09236	0
metal1	11	353	488.07	1002.4	0.00324469	0	0.00324469	1.09182	0
metal1	12	353	544.07	1002.4	0.00270251	0	0.00270251	1.09156	0
metal1	13	353	600.07	1002.4	0.00270251	0	0.00270251	1.09152	0
metal1	14	353	656.07	1002.4	0.00270251	0	0.00270251	1.09171	0
metal1	15	353	712.07	1002.4	0.00270251	0	0.00270251	1.09214	0
metal1	16	353	768.07	1002.4	0.00270251	0	0.00270251	1.09279	0
metal1	17	353	824.07	1002.4	0.00270251	0	0.00270251	1.09365	0
metal1	18	353	880.07	1002.4	0.00196159	0	0.00196159	1.09473	0
metal1	19	353	936.07	1002.4	0	0	0	1.09595	0
metal1	20	353	992.07	1002.4	0	0	0	1.09712	0
metal1	21	353	1048.07	1002.4	0	0	0	1.09815	0
metal1	22	353	1086.21	1002.4	0	0	0	1.09866	0
metal1	0	354	14.095	1005.2	0	0	0	1.09997	0
metal1	1	354	40.07	1005.2	0	0	0	1.09945	0
metal1	2	354	96.07	1005.2	0	0	0	1.09828	0
metal1	3	354	108.455	1005.2	0	0	0	1.09804	0
metal1	4	354	109.295	1005.2	0	0	0	1.09803	0
metal1	5	354	152.07	1005.2	0	0	0	1.0972	0
metal1	6	354	208.07	1005.2	0	0	0	1.09614	0
metal1	7	354	264.07	1005.2	0	0	0	1.09511	0
metal1	8	354	320.07	1005.2	0.000170084	0	0.000170084	1.09411	0
metal1	9	354	376.07	1005.2	0.00246701	0	0.00246701	1.09309	0
metal1	10	354	432.07	1005.2	0.00246701	0	0.00246701	1.09234	0
metal1	11	354	488.07	1005.2	0.00324469	0	0.00324469	1.09179	0
metal1	12	354	544.07	1005.2	0.00270251	0	0.00270251	1.09153	0
metal1	13	354	600.07	1005.2	0.00270251	0	0.00270251	1.0915	0
metal1	14	354	656.07	1005.2	0.00270251	0	0.00270251	1.09169	0
metal1	15	354	712.07	1005.2	0.00270251	0	0.00270251	1.09211	0
metal1	16	354	768.07	1005.2	0.00270251	0	0.00270251	1.09276	0
metal1	17	354	824.07	1005.2	0.00270251	0	0.00270251	1.09363	0
metal1	18	354	880.07	1005.2	0.00196159	0	0.00196159	1.09472	0
metal1	19	354	936.07	1005.2	0	0	0	1.096	0
metal1	20	354	992.07	1005.2	0	0	0	1.09718	0
metal1	21	354	1048.07	1005.2	0	0	0	1.09827	0
metal1	22	354	1086.21	1005.2	0	0	0	1.09886	0
metal1	0	355	14.095	1008	0	0	0	1.09996	0
metal1	1	355	40.07	1008	0	0	0	1.09945	0
metal1	2	355	96.07	1008	0	0	0	1.09829	0
metal1	3	355	108.455	1008	0	0	0	1.09805	0
metal1	4	355	109.295	1008	0	0	0	1.09804	0
metal1	5	355	152.07	1008	0	0	0	1.09722	0
metal1	6	355	208.07	1008	0	0	0	1.09617	0
metal1	7	355	264.07	1008	0	0	0	1.09515	0
metal1	8	355	320.07	1008	0.000170084	0	0.000170084	1.09414	0
metal1	9	355	376.07	1008	0.00246701	0	0.00246701	1.0931	0
metal1	10	355	432.07	1008	0.00246701	0	0.00246701	1.09235	0
metal1	11	355	488.07	1008	0.00324469	0	0.00324469	1.09178	0
metal1	12	355	544.07	1008	0.00270251	0	0.00270251	1.09154	0
metal1	13	355	600.07	1008	0.00270251	0	0.00270251	1.0915	0
metal1	14	355	656.07	1008	0.00270251	0	0.00270251	1.09169	0
metal1	15	355	712.07	1008	0.00270251	0	0.00270251	1.09211	0
metal1	16	355	768.07	1008	0.00270251	0	0.00270251	1.09276	0
metal1	17	355	824.07	1008	0.00270251	0	0.00270251	1.09362	0
metal1	18	355	880.07	1008	0.00196159	0	0.00196159	1.09473	0
metal1	19	355	936.07	1008	0	0	0	1.09604	0
metal1	20	355	992.07	1008	0	0	0	1.09725	0
metal1	21	355	1048.07	1008	0	0	0	1.09839	0
metal1	22	355	1086.21	1008	0	0	0	1.09906	0
metal1	0	356	14.095	1010.8	0	0	0	1.09996	0
metal1	1	356	40.07	1010.8	0	0	0	1.09945	0
metal1	2	356	96.07	1010.8	0	0	0	1.0983	0
metal1	3	356	108.455	1010.8	0	0	0	1.09807	0
metal1	4	356	109.295	1010.8	0	0	0	1.09805	0
metal1	5	356	152.07	1010.8	0	0	0	1.09724	0
metal1	6	356	208.07	1010.8	0	0	0	1.0962	0
metal1	7	356	264.07	1010.8	0	0	0	1.09518	0
metal1	8	356	320.07	1010.8	0.000170084	0	0.000170084	1.09418	0
metal1	9	356	376.07	1010.8	0.00246701	0	0.00246701	1.09312	0
metal1	10	356	432.07	1010.8	0.00246701	0	0.00246701	1.09237	0
metal1	11	356	488.07	1010.8	0.00324469	0	0.00324469	1.09181	0
metal1	12	356	544.07	1010.8	0.00270251	0	0.00270251	1.09156	0
metal1	13	356	600.07	1010.8	0.00270251	0	0.00270251	1.09153	0
metal1	14	356	656.07	1010.8	0.00270251	0	0.00270251	1.09172	0
metal1	15	356	712.07	1010.8	0.00270251	0	0.00270251	1.09214	0
metal1	16	356	768.07	1010.8	0.00270251	0	0.00270251	1.09278	0
metal1	17	356	824.07	1010.8	0.00270251	0	0.00270251	1.09365	0
metal1	18	356	880.07	1010.8	0.00196159	0	0.00196159	1.09476	0
metal1	19	356	936.07	1010.8	0	0	0	1.09609	0
metal1	20	356	992.07	1010.8	0	0	0	1.09732	0
metal1	21	356	1048.07	1010.8	0	0	0	1.09852	0
metal1	22	356	1086.21	1010.8	0	0	0	1.09928	0
metal1	0	357	14.095	1013.6	0	0	0	1.09996	0
metal1	1	357	40.07	1013.6	0	0	0	1.09946	0
metal1	2	357	96.07	1013.6	0	0	0	1.09832	0
metal1	3	357	108.455	1013.6	0	0	0	1.09808	0
metal1	4	357	109.295	1013.6	0	0	0	1.09807	0
metal1	5	357	152.07	1013.6	0	0	0	1.09726	0
metal1	6	357	208.07	1013.6	0	0	0	1.09623	0
metal1	7	357	264.07	1013.6	0	0	0	1.09522	0
metal1	8	357	320.07	1013.6	0.000170084	0	0.000170084	1.09422	0
metal1	9	357	376.07	1013.6	0.00246701	0	0.00246701	1.09317	0
metal1	10	357	432.07	1013.6	0.00246701	0	0.00246701	1.09242	0
metal1	11	357	488.07	1013.6	0.00324469	0	0.00324469	1.09186	0
metal1	12	357	544.07	1013.6	0.00270251	0	0.00270251	1.09162	0
metal1	13	357	600.07	1013.6	0.00270251	0	0.00270251	1.09158	0
metal1	14	357	656.07	1013.6	0.00270251	0	0.00270251	1.09177	0
metal1	15	357	712.07	1013.6	0.00270251	0	0.00270251	1.09219	0
metal1	16	357	768.07	1013.6	0.00270251	0	0.00270251	1.09283	0
metal1	17	357	824.07	1013.6	0.00270251	0	0.00270251	1.09369	0
metal1	18	357	880.07	1013.6	0.00196159	0	0.00196159	1.09481	0
metal1	19	357	936.07	1013.6	0	0	0	1.09614	0
metal1	20	357	992.07	1013.6	0	0	0	1.0974	0
metal1	21	357	1048.07	1013.6	0	0	0	1.09865	0
metal1	22	357	1086.21	1013.6	0	0	0	1.0995	0
metal1	0	358	14.095	1016.4	0	0	0	1.09998	0
metal1	1	358	40.07	1016.4	0	0	0	1.09946	0
metal1	2	358	96.07	1016.4	0	0	0	1.09834	0
metal1	3	358	108.455	1016.4	0	0	0	1.0981	0
metal1	4	358	109.295	1016.4	0	0	0	1.09809	0
metal1	5	358	152.07	1016.4	0	0	0	1.09729	0
metal1	6	358	208.07	1016.4	0	0	0	1.09626	0
metal1	7	358	264.07	1016.4	0	0	0	1.09525	0
metal1	8	358	320.07	1016.4	0.000170084	0	0.000170084	1.09426	0
metal1	9	358	376.07	1016.4	0.00246701	0	0.00246701	1.09324	0
metal1	10	358	432.07	1016.4	0.00246701	0	0.00246701	1.0925	0
metal1	11	358	488.07	1016.4	0.00324469	0	0.00324469	1.09194	0
metal1	12	358	544.07	1016.4	0.00270251	0	0.00270251	1.09169	0
metal1	13	358	600.07	1016.4	0.00270251	0	0.00270251	1.09165	0
metal1	14	358	656.07	1016.4	0.00270251	0	0.00270251	1.09184	0
metal1	15	358	712.07	1016.4	0.00270251	0	0.00270251	1.09226	0
metal1	16	358	768.07	1016.4	0.00270251	0	0.00270251	1.0929	0
metal1	17	358	824.07	1016.4	0.00270251	0	0.00270251	1.09376	0
metal1	18	358	880.07	1016.4	0.00196159	0	0.00196159	1.09488	0
metal1	19	358	936.07	1016.4	0	0	0	1.09619	0
metal1	20	358	992.07	1016.4	0	0	0	1.09747	0
metal1	21	358	1048.07	1016.4	0	0	0	1.09878	0
metal1	22	358	1086.21	1016.4	0	0	0	1.09973	0
metal1	0	359	14.095	1019.2	0	0	0	1.1	0
metal1	1	359	40.07	1019.2	0	0	0	1.09947	0
metal1	2	359	96.07	1019.2	0	0	0	1.09836	0
metal1	3	359	108.455	1019.2	0	0	0	1.09812	0
metal1	4	359	109.295	1019.2	0	0	0	1.09811	0
metal1	5	359	152.07	1019.2	0	0	0	1.09731	0
metal1	6	359	208.07	1019.2	0	0	0	1.09629	0
metal1	7	359	264.07	1019.2	0	0	0	1.09529	0
metal1	8	359	320.07	1019.2	0.000170084	0	0.000170084	1.09431	0
metal1	9	359	376.07	1019.2	0.00246701	0	0.00246701	1.09334	0
metal1	10	359	432.07	1019.2	0.00246701	0	0.00246701	1.09259	0
metal1	11	359	488.07	1019.2	0.00324469	0	0.00324469	1.09205	0
metal1	12	359	544.07	1019.2	0.00270251	0	0.00270251	1.09179	0
metal1	13	359	600.07	1019.2	0.00270251	0	0.00270251	1.09175	0
metal1	14	359	656.07	1019.2	0.00270251	0	0.00270251	1.09194	0
metal1	15	359	712.07	1019.2	0.00270251	0	0.00270251	1.09236	0
metal1	16	359	768.07	1019.2	0.00270251	0	0.00270251	1.09299	0
metal1	17	359	824.07	1019.2	0.00270251	0	0.00270251	1.09386	0
metal1	18	359	880.07	1019.2	0.00196159	0	0.00196159	1.09496	0
metal1	19	359	936.07	1019.2	0	0	0	1.09624	0
metal1	20	359	992.07	1019.2	0	0	0	1.09755	0
metal1	21	359	1048.07	1019.2	0	0	0	1.09892	0
metal1	22	359	1086.21	1019.2	0	0	0	1.09996	0
metal1	0	360	14.095	1022	0	0	0	1.09997	0
metal1	1	360	40.07	1022	0	0	0	1.09947	0
metal1	2	360	96.07	1022	0	0	0	1.09836	0
metal1	3	360	108.455	1022	0	0	0	1.09813	0
metal1	4	360	109.295	1022	0	0	0	1.09812	0
metal1	5	360	152.07	1022	0	0	0	1.09733	0
metal1	6	360	208.07	1022	0	0	0	1.09632	0
metal1	7	360	264.07	1022	0	0	0	1.09532	0
metal1	8	360	320.07	1022	0.000170084	0	0.000170084	1.09433	0
metal1	9	360	376.07	1022	0.00246701	0	0.00246701	1.09331	0
metal1	10	360	432.07	1022	0.00246701	0	0.00246701	1.09256	0
metal1	11	360	488.07	1022	0.00324469	0	0.00324469	1.092	0
metal1	12	360	544.07	1022	0.00270251	0	0.00270251	1.09176	0
metal1	13	360	600.07	1022	0.00270251	0	0.00270251	1.09172	0
metal1	14	360	656.07	1022	0.00270251	0	0.00270251	1.09191	0
metal1	15	360	712.07	1022	0.00270251	0	0.00270251	1.09232	0
metal1	16	360	768.07	1022	0.00270251	0	0.00270251	1.09295	0
metal1	17	360	824.07	1022	0.00270251	0	0.00270251	1.09382	0
metal1	18	360	880.07	1022	0.00196159	0	0.00196159	1.09494	0
metal1	19	360	936.07	1022	0	0	0	1.09627	0
metal1	20	360	992.07	1022	0	0	0	1.09758	0
metal1	21	360	1048.07	1022	0	0	0	1.09894	0
metal1	22	360	1086.21	1022	0	0	0	1.09996	0
metal1	0	361	14.095	1024.8	0	0	0	1.09994	0
metal1	1	361	40.07	1024.8	0	0	0	1.09946	0
metal1	2	361	96.07	1024.8	0	0	0	1.09836	0
metal1	3	361	108.455	1024.8	0	0	0	1.09814	0
metal1	4	361	109.295	1024.8	0	0	0	1.09812	0
metal1	5	361	152.07	1024.8	0	0	0	1.09734	0
metal1	6	361	208.07	1024.8	0	0	0	1.09634	0
metal1	7	361	264.07	1024.8	0	0	0	1.09535	0
metal1	8	361	320.07	1024.8	0.000170084	0	0.000170084	1.09436	0
metal1	9	361	376.07	1024.8	0.00246701	0	0.00246701	1.09327	0
metal1	10	361	432.07	1024.8	0.00246701	0	0.00246701	1.09252	0
metal1	11	361	488.07	1024.8	0.00324469	0	0.00324469	1.09195	0
metal1	12	361	544.07	1024.8	0.00270251	0	0.00270251	1.09172	0
metal1	13	361	600.07	1024.8	0.00270251	0	0.00270251	1.09168	0
metal1	14	361	656.07	1024.8	0.00270251	0	0.00270251	1.09187	0
metal1	15	361	712.07	1024.8	0.00270251	0	0.00270251	1.09228	0
metal1	16	361	768.07	1024.8	0.00270251	0	0.00270251	1.09291	0
metal1	17	361	824.07	1024.8	0.00270251	0	0.00270251	1.09377	0
metal1	18	361	880.07	1024.8	0.00196159	0	0.00196159	1.09491	0
metal1	19	361	936.07	1024.8	0	0	0	1.0963	0
metal1	20	361	992.07	1024.8	0	0	0	1.0976	0
metal1	21	361	1048.07	1024.8	0	0	0	1.09894	0
metal1	22	361	1086.21	1024.8	0	0	0	1.09993	0
metal1	0	362	14.095	1027.6	0	0	0	1.09992	0
metal1	1	362	40.07	1027.6	0	0	0	1.09946	0
metal1	2	362	96.07	1027.6	0	0	0	1.09836	0
metal1	3	362	108.455	1027.6	0	0	0	1.09814	0
metal1	4	362	109.295	1027.6	0	0	0	1.09813	0
metal1	5	362	152.07	1027.6	0	0	0	1.09736	0
metal1	6	362	208.07	1027.6	0	0	0	1.09637	0
metal1	7	362	264.07	1027.6	0	0	0	1.09539	0
metal1	8	362	320.07	1027.6	0.000170084	0	0.000170084	1.09439	0
metal1	9	362	376.07	1027.6	0.00246701	0	0.00246701	1.09326	0
metal1	10	362	432.07	1027.6	0.00246701	0	0.00246701	1.09251	0
metal1	11	362	488.07	1027.6	0.00324469	0	0.00324469	1.09192	0
metal1	12	362	544.07	1027.6	0.00270251	0	0.00270251	1.0917	0
metal1	13	362	600.07	1027.6	0.00270251	0	0.00270251	1.09167	0
metal1	14	362	656.07	1027.6	0.00270251	0	0.00270251	1.09186	0
metal1	15	362	712.07	1027.6	0.00270251	0	0.00270251	1.09226	0
metal1	16	362	768.07	1027.6	0.00270251	0	0.00270251	1.09289	0
metal1	17	362	824.07	1027.6	0.00270251	0	0.00270251	1.09375	0
metal1	18	362	880.07	1027.6	0.00196159	0	0.00196159	1.0949	0
metal1	19	362	936.07	1027.6	0	0	0	1.09632	0
metal1	20	362	992.07	1027.6	0	0	0	1.09762	0
metal1	21	362	1048.07	1027.6	0	0	0	1.09894	0
metal1	22	362	1086.21	1027.6	0	0	0	1.0999	0
metal1	0	363	14.095	1030.4	0	0	0	1.09991	0
metal1	1	363	40.07	1030.4	0	0	0	1.09945	0
metal1	2	363	96.07	1030.4	0	0	0	1.09837	0
metal1	3	363	108.455	1030.4	0	0	0	1.09816	0
metal1	4	363	109.295	1030.4	0	0	0	1.09814	0
metal1	5	363	152.07	1030.4	0	0	0	1.09737	0
metal1	6	363	208.07	1030.4	0	0	0	1.09639	0
metal1	7	363	264.07	1030.4	0	0	0	1.09542	0
metal1	8	363	320.07	1030.4	0.000170084	0	0.000170084	1.09443	0
metal1	9	363	376.07	1030.4	0.00246701	0	0.00246701	1.09326	0
metal1	10	363	432.07	1030.4	0.00246701	0	0.00246701	1.09252	0
metal1	11	363	488.07	1030.4	0.00324469	0	0.00324469	1.09192	0
metal1	12	363	544.07	1030.4	0.00270251	0	0.00270251	1.09171	0
metal1	13	363	600.07	1030.4	0.00270251	0	0.00270251	1.09168	0
metal1	14	363	656.07	1030.4	0.00270251	0	0.00270251	1.09187	0
metal1	15	363	712.07	1030.4	0.00270251	0	0.00270251	1.09227	0
metal1	16	363	768.07	1030.4	0.00270251	0	0.00270251	1.0929	0
metal1	17	363	824.07	1030.4	0.00270251	0	0.00270251	1.09375	0
metal1	18	363	880.07	1030.4	0.00196159	0	0.00196159	1.09491	0
metal1	19	363	936.07	1030.4	0	0	0	1.09636	0
metal1	20	363	992.07	1030.4	0	0	0	1.09765	0
metal1	21	363	1048.07	1030.4	0	0	0	1.09895	0
metal1	22	363	1086.21	1030.4	0	0	0	1.09989	0
metal1	0	364	14.095	1033.2	0	0	0	1.0999	0
metal1	1	364	40.07	1033.2	0	0	0	1.09945	0
metal1	2	364	96.07	1033.2	0	0	0	1.09838	0
metal1	3	364	108.455	1033.2	0	0	0	1.09817	0
metal1	4	364	109.295	1033.2	0	0	0	1.09815	0
metal1	5	364	152.07	1033.2	0	0	0	1.09739	0
metal1	6	364	208.07	1033.2	0	0	0	1.09642	0
metal1	7	364	264.07	1033.2	0	0	0	1.09546	0
metal1	8	364	320.07	1033.2	0.000170084	0	0.000170084	1.09447	0
metal1	9	364	376.07	1033.2	0.00246701	0	0.00246701	1.09329	0
metal1	10	364	432.07	1033.2	0.00246701	0	0.00246701	1.09255	0
metal1	11	364	488.07	1033.2	0.00324469	0	0.00324469	1.09195	0
metal1	12	364	544.07	1033.2	0.00270251	0	0.00270251	1.09175	0
metal1	13	364	600.07	1033.2	0.00270251	0	0.00270251	1.09172	0
metal1	14	364	656.07	1033.2	0.00270251	0	0.00270251	1.0919	0
metal1	15	364	712.07	1033.2	0.00270251	0	0.00270251	1.09231	0
metal1	16	364	768.07	1033.2	0.00270251	0	0.00270251	1.09293	0
metal1	17	364	824.07	1033.2	0.00270251	0	0.00270251	1.09377	0
metal1	18	364	880.07	1033.2	0.00196159	0	0.00196159	1.09494	0
metal1	19	364	936.07	1033.2	0	0	0	1.09639	0
metal1	20	364	992.07	1033.2	0	0	0	1.09768	0
metal1	21	364	1048.07	1033.2	0	0	0	1.09896	0
metal1	22	364	1086.21	1033.2	0	0	0	1.09988	0
metal1	0	365	14.095	1036	0	0	0	1.0999	0
metal1	1	365	40.07	1036	0	0	0	1.09946	0
metal1	2	365	96.07	1036	0	0	0	1.09839	0
metal1	3	365	108.455	1036	0	0	0	1.09818	0
metal1	4	365	109.295	1036	0	0	0	1.09817	0
metal1	5	365	152.07	1036	0	0	0	1.09741	0
metal1	6	365	208.07	1036	0	0	0	1.09645	0
metal1	7	365	264.07	1036	0	0	0	1.0955	0
metal1	8	365	320.07	1036	0.000170084	0	0.000170084	1.09452	0
metal1	9	365	376.07	1036	0.00246701	0	0.00246701	1.09334	0
metal1	10	365	432.07	1036	0.00246701	0	0.00246701	1.0926	0
metal1	11	365	488.07	1036	0.00324469	0	0.00324469	1.09201	0
metal1	12	365	544.07	1036	0.00270251	0	0.00270251	1.09181	0
metal1	13	365	600.07	1036	0.00270251	0	0.00270251	1.09178	0
metal1	14	365	656.07	1036	0.00270251	0	0.00270251	1.09196	0
metal1	15	365	712.07	1036	0.00270251	0	0.00270251	1.09236	0
metal1	16	365	768.07	1036	0.00270251	0	0.00270251	1.09298	0
metal1	17	365	824.07	1036	0.00270251	0	0.00270251	1.09382	0
metal1	18	365	880.07	1036	0.00196159	0	0.00196159	1.09498	0
metal1	19	365	936.07	1036	0	0	0	1.09643	0
metal1	20	365	992.07	1036	0	0	0	1.09771	0
metal1	21	365	1048.07	1036	0	0	0	1.09898	0
metal1	22	365	1086.21	1036	0	0	0	1.09988	0
metal1	0	366	14.095	1038.8	0	0	0	1.09991	0
metal1	1	366	40.07	1038.8	0	0	0	1.09946	0
metal1	2	366	96.07	1038.8	0	0	0	1.0984	0
metal1	3	366	108.455	1038.8	0	0	0	1.0982	0
metal1	4	366	109.295	1038.8	0	0	0	1.09818	0
metal1	5	366	152.07	1038.8	0	0	0	1.09743	0
metal1	6	366	208.07	1038.8	0	0	0	1.09648	0
metal1	7	366	264.07	1038.8	0	0	0	1.09554	0
metal1	8	366	320.07	1038.8	0.000170084	0	0.000170084	1.09457	0
metal1	9	366	376.07	1038.8	0.00246701	0	0.00246701	1.09341	0
metal1	10	366	432.07	1038.8	0.00246701	0	0.00246701	1.09268	0
metal1	11	366	488.07	1038.8	0.00324469	0	0.00324469	1.09209	0
metal1	12	366	544.07	1038.8	0.00270251	0	0.00270251	1.09189	0
metal1	13	366	600.07	1038.8	0.00270251	0	0.00270251	1.09187	0
metal1	14	366	656.07	1038.8	0.00270251	0	0.00270251	1.09205	0
metal1	15	366	712.07	1038.8	0.00270251	0	0.00270251	1.09244	0
metal1	16	366	768.07	1038.8	0.00270251	0	0.00270251	1.09306	0
metal1	17	366	824.07	1038.8	0.00270251	0	0.00270251	1.09389	0
metal1	18	366	880.07	1038.8	0.00196159	0	0.00196159	1.09504	0
metal1	19	366	936.07	1038.8	0	0	0	1.09647	0
metal1	20	366	992.07	1038.8	0	0	0	1.09774	0
metal1	21	366	1048.07	1038.8	0	0	0	1.099	0
metal1	22	366	1086.21	1038.8	0	0	0	1.09989	0
metal1	0	367	14.095	1041.6	0	0	0	1.09992	0
metal1	1	367	40.07	1041.6	0	0	0	1.09947	0
metal1	2	367	96.07	1041.6	0	0	0	1.09842	0
metal1	3	367	108.455	1041.6	0	0	0	1.09822	0
metal1	4	367	109.295	1041.6	0	0	0	1.0982	0
metal1	5	367	152.07	1041.6	0	0	0	1.09746	0
metal1	6	367	208.07	1041.6	0	0	0	1.09652	0
metal1	7	367	264.07	1041.6	0	0	0	1.09558	0
metal1	8	367	320.07	1041.6	0.000170084	0	0.000170084	1.09462	0
metal1	9	367	376.07	1041.6	0.00246701	0	0.00246701	1.0935	0
metal1	10	367	432.07	1041.6	0.00246701	0	0.00246701	1.09278	0
metal1	11	367	488.07	1041.6	0.00324469	0	0.00324469	1.0922	0
metal1	12	367	544.07	1041.6	0.00270251	0	0.00270251	1.092	0
metal1	13	367	600.07	1041.6	0.00270251	0	0.00270251	1.09197	0
metal1	14	367	656.07	1041.6	0.00270251	0	0.00270251	1.09216	0
metal1	15	367	712.07	1041.6	0.00270251	0	0.00270251	1.09255	0
metal1	16	367	768.07	1041.6	0.00270251	0	0.00270251	1.09316	0
metal1	17	367	824.07	1041.6	0.00270251	0	0.00270251	1.09399	0
metal1	18	367	880.07	1041.6	0.00196159	0	0.00196159	1.09512	0
metal1	19	367	936.07	1041.6	0	0	0	1.09651	0
metal1	20	367	992.07	1041.6	0	0	0	1.09777	0
metal1	21	367	1048.07	1041.6	0	0	0	1.09902	0
metal1	22	367	1086.21	1041.6	0	0	0	1.09991	0
metal1	0	368	14.095	1044.4	0	0	0	1.09994	0
metal1	1	368	40.07	1044.4	0	0	0	1.09948	0
metal1	2	368	96.07	1044.4	0	0	0	1.09845	0
metal1	3	368	108.455	1044.4	0	0	0	1.09824	0
metal1	4	368	109.295	1044.4	0	0	0	1.09823	0
metal1	5	368	152.07	1044.4	0	0	0	1.09749	0
metal1	6	368	208.07	1044.4	0	0	0	1.09656	0
metal1	7	368	264.07	1044.4	0	0	0	1.09563	0
metal1	8	368	320.07	1044.4	0.000170084	0	0.000170084	1.09468	0
metal1	9	368	376.07	1044.4	0.00246701	0	0.00246701	1.09362	0
metal1	10	368	432.07	1044.4	0.00246701	0	0.00246701	1.0929	0
metal1	11	368	488.07	1044.4	0.00324469	0	0.00324469	1.09235	0
metal1	12	368	544.07	1044.4	0.00270251	0	0.00270251	1.09214	0
metal1	13	368	600.07	1044.4	0.00270251	0	0.00270251	1.09211	0
metal1	14	368	656.07	1044.4	0.00270251	0	0.00270251	1.09229	0
metal1	15	368	712.07	1044.4	0.00270251	0	0.00270251	1.09268	0
metal1	16	368	768.07	1044.4	0.00270251	0	0.00270251	1.09328	0
metal1	17	368	824.07	1044.4	0.00270251	0	0.00270251	1.09411	0
metal1	18	368	880.07	1044.4	0.00196159	0	0.00196159	1.09522	0
metal1	19	368	936.07	1044.4	0	0	0	1.09655	0
metal1	20	368	992.07	1044.4	0	0	0	1.09781	0
metal1	21	368	1048.07	1044.4	0	0	0	1.09905	0
metal1	22	368	1086.21	1044.4	0	0	0	1.09993	0
metal1	0	369	14.095	1047.2	0	0	0	1.09997	0
metal1	1	369	40.07	1047.2	0	0	0	1.09949	0
metal1	2	369	96.07	1047.2	0	0	0	1.09848	0
metal1	3	369	108.455	1047.2	0	0	0	1.09826	0
metal1	4	369	109.295	1047.2	0	0	0	1.09825	0
metal1	5	369	152.07	1047.2	0	0	0	1.09751	0
metal1	6	369	208.07	1047.2	0	0	0	1.0966	0
metal1	7	369	264.07	1047.2	0	0	0	1.09567	0
metal1	8	369	320.07	1047.2	0.000170084	0	0.000170084	1.09474	0
metal1	9	369	376.07	1047.2	0.00246701	0	0.00246701	1.09375	0
metal1	10	369	432.07	1047.2	0.00246701	0	0.00246701	1.09304	0
metal1	11	369	488.07	1047.2	0.00324469	0	0.00324469	1.09251	0
